Episode,Reward,Final Stack,Loss
3831,-70,1010,115781.4140625
3832,-940,20,124406.25
3833,-20,990,124428.640625
3834,70,810,135390.75
3835,20,820,104254.4921875
3836,450,460,128650.3671875
3837,-20,450,117708.78125
3838,-520,0,102228.875
3839,510,520,95743.15625
3840,270,280,106515.453125
3841,-510,10,133824.34375
3842,-20,990,140632.109375
3843,500,520,84752.046875
3844,270,280,131842.546875
3845,150,160,133328.921875
3846,-500,10,125813.0078125
3847,510,520,112407.5859375
3848,-610,10,156775.25
3849,-510,10,95684.15625
3850,-20,990,147454.953125
3851,20,1000,206349.0
3852,-270,990,105848.09375
3853,510,510,112656.9375
3854,20,520,113688.5859375
3855,-510,510,112569.59375
3856,-750,20,144812.359375
3857,-20,990,126137.328125
3858,-1000,20,162935.5
3859,-510,990,139856.546875
3860,-510,980,71283.78125
3861,-20,970,131190.1875
3862,-20,960,114371.765625
3863,-20,950,94298.796875
3864,10,950,119045.265625
3865,-20,940,130575.59375
3866,-60,850,131932.203125
3867,520,520,136063.75
3868,-760,10,113846.6796875
3869,-20,990,139978.53125
3870,-20,980,123991.4140625
3871,500,510,135765.90625
3872,150,390,105843.96875
3873,380,380,119988.125
3874,-510,10,115502.0625
3875,-20,990,146866.15625
3876,-520,0,130304.0546875
3877,270,760,105491.34375
3878,-510,10,179967.53125
3879,510,520,109967.9921875
3880,-510,10,104971.9609375
3881,-510,990,92752.6484375
3882,-510,20,136618.59375
3883,510,520,145788.859375
3884,-510,10,121082.03125
3885,510,520,158821.5625
3886,-20,510,111232.5234375
3887,260,280,107550.703125
3888,150,160,153432.4375
3889,-20,150,145114.421875
3890,-80,20,144440.703125
3891,-20,990,131809.171875
3892,500,520,173959.875
3893,270,280,134150.859375
3894,-20,270,122225.5859375
3895,-480,0,159101.6875
3896,250,780,130471.890625
3897,-20,770,114535.453125
3898,520,520,133754.0
3899,-510,510,140351.265625
3900,-600,20,146047.34375
3901,-30,990,140969.875
3902,500,520,127921.109375
3903,20,530,135573.34375
3904,-440,20,113829.34375
3905,510,520,79065.3125
3906,360,370,122926.4296875
3907,-20,360,156693.65625
3908,-520,10,117972.1796875
3909,-20,990,165752.75
3910,-20,980,142421.5625
3911,500,510,139061.796875
3912,-640,20,114737.84375
3913,-20,990,133054.21875
3914,-20,980,157150.640625
3915,500,510,154029.046875
3916,-520,0,152029.34375
3917,-270,490,100149.984375
3918,380,400,121443.828125
3919,-510,10,129194.6484375
3920,510,520,115882.8984375
3921,-450,10,161008.890625
3922,20,1010,156433.09375
3923,-510,1000,129654.671875
3924,510,520,139799.3125
3925,-510,10,134060.46875
3926,-20,990,112430.3125
3927,-990,20,158379.5625
3928,215,385,122323.9453125
3929,205,205,140113.015625
3930,110,125,122428.40625
3931,-20,115,115993.3046875
3932,-470,5,132937.71875
3933,-510,990,178705.375
3934,-20,980,123526.8828125
3935,500,510,159036.953125
3936,510,510,102840.953125
3937,510,510,120657.8515625
3938,510,510,148369.5625
3939,-750,20,127418.9453125
3940,-1000,10,130579.875
3941,-20,990,116672.875
3942,500,520,136786.015625
3943,-20,510,119859.90625
3944,-270,20,149779.625
3945,510,520,110151.125
3946,-20,510,134587.671875
3947,-20,500,86521.6328125
3948,-20,490,117796.96875
3949,250,270,110800.515625
3950,-20,260,130245.859375
3951,140,150,115430.9765625
3952,40,140,113462.1015625
3953,-490,10,112998.3046875
3954,510,520,153631.109375
3955,270,280,154546.59375
3956,-170,10,102147.4375
3957,-350,990,88006.03125
3958,500,520,130300.1953125
3959,20,530,144001.34375
3960,270,290,149276.578125
3961,500,500,116529.0859375
3962,-20,490,151295.703125
3963,-740,20,134384.875
3964,-510,990,136897.3125
3965,-20,980,135014.5625
3966,-20,970,169029.90625
3967,490,510,143554.671875
3968,520,520,132211.609375
3969,-20,510,135412.0
3970,520,520,128281.84375
3971,-510,10,120112.125
3972,-910,10,98507.0078125
3973,510,520,113282.8125
3974,-20,510,123545.4921875
3975,-410,20,144735.953125
3976,-100,990,104606.9609375
3977,-910,20,143726.96875
3978,1000,1010,116867.0546875
3979,510,530,138867.234375
3980,20,540,129869.71875
3981,-510,10,155861.640625
3982,510,520,159274.90625
3983,-20,510,140088.28125
3984,500,500,137606.984375
3985,260,270,125406.828125
3986,-610,20,129547.640625
3987,-510,10,119331.03125
3988,-550,10,149721.484375
3989,290,740,108940.9765625
3990,380,390,172630.25
3991,-450,380,128292.703125
3992,-510,10,112516.953125
3993,510,520,149367.25
3994,-60,430,126463.5390625
3995,-420,0,130273.234375
3996,220,810,126002.609375
3997,410,430,121478.171875
3998,-20,420,106306.703125
3999,-510,10,135021.859375
4000,510,520,118779.75
4001,-20,510,141831.359375
4002,-20,500,161296.09375
4003,-470,10,139450.453125
4004,510,520,110118.1953125
4005,-510,10,109578.5703125
4006,-510,10,99536.9140625
4007,-20,990,144015.8125
4008,280,740,132718.640625
4009,-510,10,130343.578125
4010,510,520,153078.640625
4011,-20,510,144514.890625
4012,-510,500,101450.984375
4013,-510,10,113501.90625
4014,1000,1010,136485.546875
4015,510,530,102194.9609375
4016,270,290,136560.5625
4017,-20,280,130159.125
4018,-20,270,101892.9765625
4019,220,220,135223.6875
4020,120,130,128765.6328125
4021,100,100,117243.390625
4022,510,520,145851.90625
4023,-590,10,162425.234375
4024,510,520,112074.96875
4025,190,360,115266.2890625
4026,-30,330,141631.96875
4027,330,330,129603.046875
4028,-510,0,114731.203125
4029,-760,10,107078.046875
4030,-20,990,134212.859375
4031,20,1000,116725.3359375
4032,-390,990,140502.484375
4033,-110,800,103997.1640625
4034,-380,70,153591.484375
4035,740,750,112280.296875
4036,-20,740,104239.671875
4037,-520,10,151275.71875
4038,-520,10,133016.0
4039,-20,990,170132.59375
4040,500,520,129530.859375
4041,-280,10,101732.046875
4042,-510,10,155183.40625
4043,760,770,172199.671875
4044,-20,760,111429.625
4045,-520,10,129110.484375
4046,510,520,137113.03125
4047,-20,510,91901.875
4048,-20,500,121839.90625
4049,-760,10,123154.1640625
4050,510,520,136674.8125
4051,30,520,107717.421875
4052,-620,10,128900.921875
4053,20,1010,162187.765625
4054,20,1020,124505.640625
4055,1000,1010,109659.078125
4056,-1000,20,137831.53125
4057,510,520,122682.28125
4058,-340,10,123606.0625
4059,30,940,103023.6328125
4060,600,610,131019.7734375
4061,-510,0,106956.8671875
4062,760,770,91138.421875
4063,-880,20,144238.75
4064,-20,990,131434.140625
4065,520,520,109744.0703125
4066,-510,10,131535.546875
4067,-20,990,128171.75
4068,-20,980,98409.7109375
4069,-20,970,142244.109375
4070,530,530,116493.4921875
4071,-90,380,103539.796875
4072,-480,370,158026.140625
4073,-510,0,137746.78125
4074,510,520,162304.3125
4075,270,280,100377.515625
4076,-380,10,114845.1171875
4077,-1000,10,133177.921875
4078,1000,1010,107856.8359375
4079,-510,1000,122743.8828125
4080,255,265,144578.53125
4081,140,155,107922.2734375
4082,-135,5,153103.640625
4083,510,520,122998.03125
4084,-20,510,156669.796875
4085,260,280,126811.265625
4086,-20,270,142475.125
4087,-20,260,116048.4296875
4088,-510,10,124352.875
4089,-510,10,113369.015625
4090,560,570,210108.515625
4091,-510,0,109304.765625
4092,270,760,142626.640625
4093,-510,10,108882.03125
4094,540,550,100401.1953125
4095,-510,540,111323.125
4096,-510,10,119165.3203125
4097,10,1000,130520.28125
4098,510,520,133499.921875
4099,-20,510,89226.640625
4100,-20,500,106315.2890625
4101,-520,10,113289.4921875
4102,-1000,10,109788.2578125
4103,-510,990,133319.3125
4104,500,520,125958.78125
4105,-50,450,143378.890625
4106,-50,380,129945.8671875
4107,20,390,117755.890625
4108,200,220,105421.0390625
4109,30,220,132274.65625
4110,-460,10,117340.90625
4111,510,520,141874.53125
4112,-20,510,139293.640625
4113,260,260,96490.65625
4114,-140,250,125097.890625
4115,-620,20,141905.609375
4116,-510,990,90689.0078125
4117,-990,20,116902.4765625
4118,255,265,167045.1875
4119,140,155,159769.625
4120,-90,25,126068.5234375
4121,510,520,86922.5234375
4122,-510,10,107632.8671875
4123,510,520,188184.53125
4124,-760,10,113570.40625
4125,910,920,157922.171875
4126,-510,10,111905.15625
4127,20,1010,147533.921875
4128,-20,1000,126364.15625
4129,510,520,129248.6171875
4130,-20,510,120344.5
4131,-240,60,115903.6953125
4132,510,520,163496.21875
4133,270,280,100733.03125
4134,150,160,145488.34375
4135,-240,10,134146.25
4136,1000,1010,115155.078125
4137,-510,20,141062.171875
4138,510,520,88686.84375
4139,510,520,106919.265625
4140,-20,510,174439.28125
4141,260,280,126302.25
4142,-640,10,156643.96875
4143,-540,10,133103.9375
4144,-20,990,124537.1171875
4145,290,730,151306.25
4146,370,390,111583.125
4147,510,510,117610.5703125
4148,-510,0,126865.71875
4149,-20,990,141191.25
4150,720,740,114381.71875
4151,380,390,112718.953125
4152,200,220,78161.8671875
4153,-500,10,119346.2421875
4154,-990,10,152465.09375
4155,-510,10,125534.65625
4156,-270,990,93892.421875
4157,-510,0,154166.90625
4158,-20,990,114172.859375
4159,500,520,131667.46875
4160,270,280,160540.6875
4161,-510,10,110135.125
4162,-20,990,168195.140625
4163,520,520,189835.375
4164,-420,10,138314.5625
4165,510,520,162454.96875
4166,-510,10,120246.03125
4167,530,540,126515.75
4168,-770,10,141285.296875
4169,510,520,117442.625
4170,-50,450,86322.4609375
4171,500,500,120969.0078125
4172,-240,50,103355.5859375
4173,-410,210,95558.671875
4174,110,130,134229.359375
4175,-170,120,114967.1796875
4176,-510,10,99873.296875
4177,990,1000,163614.59375
4178,510,520,115071.046875
4179,270,280,124885.953125
4180,150,160,135679.71875
4181,-30,130,101474.4375
4182,500,500,130079.53125
4183,40,490,120055.1484375
4184,490,490,129863.5234375
4185,-50,420,130421.9375
4186,-90,410,116019.375
4187,210,230,159306.859375
4188,120,140,99762.7109375
4189,-20,130,111554.5
4190,420,420,120155.7265625
4191,-20,410,106383.8203125
4192,20,420,118713.15625
4193,-510,10,104028.5625
4194,445,455,129039.296875
4195,235,245,149664.15625
4196,-20,235,159071.71875
4197,-50,165,109168.59375
4198,-410,15,128559.2421875
4199,-590,10,125727.9453125
4200,-510,10,150979.015625
4201,20,1010,162373.046875
4202,510,530,164338.890625
4203,-500,20,144376.015625
4204,510,520,116705.0
4205,260,290,93247.484375
4206,-510,20,131857.921875
4207,-20,990,149754.0
4208,-500,20,117710.3046875
4209,770,780,97917.875
4210,-890,10,117223.421875
4211,-510,990,114850.859375
4212,-20,980,116915.8125
4213,500,510,98035.671875
4214,-20,500,85344.734375
4215,-20,490,144557.953125
4216,230,290,137019.9375
4217,20,300,110944.4609375
4218,-510,10,113181.8125
4219,570,580,100659.75
4220,-20,570,115980.671875
4221,-20,560,128441.8828125
4222,-20,550,114168.125
4223,-530,540,112278.1796875
4224,-20,530,145965.40625
4225,110,470,111555.2578125
4226,20,480,103957.046875
4227,-420,10,137834.71875
4228,-40,990,122808.140625
4229,-490,980,107723.25
4230,-20,970,102282.3125
4231,490,510,129098.75
4232,-20,500,114889.375
4233,-20,490,132192.3125
4234,-150,480,112027.21875
4235,-390,10,141566.375
4236,-510,990,123103.890625
4237,-990,20,101394.15625
4238,990,1000,79761.15625
4239,330,700,140325.21875
4240,540,550,130834.25
4241,-770,20,104755.796875
4242,510,520,84082.6328125
4243,-760,10,170316.5
4244,-480,990,96312.90625
4245,-20,980,134680.828125
4246,-520,970,131023.1953125
4247,510,510,123112.078125
4248,-20,500,110594.859375
4249,260,270,124363.4453125
4250,-380,0,138000.640625
4251,510,520,159236.296875
4252,450,460,143880.453125
4253,-20,450,137297.703125
4254,-520,440,79897.0078125
4255,-20,430,102571.4296875
4256,220,240,114744.40625
4257,-510,10,135192.71875
4258,-510,10,141703.53125
4259,270,760,97338.3203125
4260,-510,750,125047.0625
4261,-20,740,117359.53125
4262,-630,10,142078.875
4263,1000,1010,142962.078125
4264,510,530,130191.4609375
4265,-510,20,143303.0625
4266,20,1010,150476.734375
4267,-510,1000,184093.109375
4268,510,520,124972.109375
4269,270,280,90501.1796875
4270,-510,10,130378.703125
4271,1000,1010,146576.515625
4272,1000,1020,124099.875
4273,1010,1020,146062.859375
4274,520,530,121106.0859375
4275,-760,20,137765.421875
4276,510,520,126010.7734375
4277,270,280,97689.828125
4278,-20,270,139932.4375
4279,510,510,92356.6640625
4280,-20,500,149365.28125
4281,-520,10,137297.984375
4282,-690,10,139168.8125
4283,10,1000,98082.8203125
4284,360,670,115627.46875
4285,-20,660,108695.953125
4286,-520,10,120560.7578125
4287,-20,990,114622.2890625
4288,500,520,131695.9375
4289,270,280,121640.2109375
4290,-20,270,132672.5625
4291,-280,0,82345.890625
4292,510,520,112230.7265625
4293,-210,130,90289.671875
4294,-120,0,149817.4375
4295,-20,990,144147.515625
4296,80,940,96866.546875
4297,-510,10,156160.953125
4298,510,520,131131.1875
4299,-510,510,106405.8359375
4300,-510,0,111120.0
4301,-270,990,148408.328125
4302,-650,20,146956.609375
4303,510,520,111753.53125
4304,-510,510,103493.640625
4305,-20,500,121825.1640625
4306,-760,10,152889.6875
4307,510,520,118432.296875
4308,-510,10,134802.484375
4309,510,520,106605.984375
4310,-70,410,116824.21875
4311,210,230,118769.5234375
4312,-460,20,127077.1640625
4313,-70,990,141124.8125
4314,500,520,102008.1875
4315,20,530,143842.71875
4316,-750,20,115708.59375
4317,510,520,109388.4453125
4318,-500,510,80182.75
4319,-20,500,101942.8125
4320,-630,10,127303.875
4321,510,520,118895.921875
4322,-20,510,104750.140625
4323,520,520,100472.34375
4324,270,280,172322.171875
4325,-20,270,94458.1875
4326,150,150,115155.75
4327,-380,0,101949.015625
4328,690,700,123457.109375
4329,360,370,109506.625
4330,10,370,88507.2734375
4331,-680,20,137176.40625
4332,-510,10,168331.28125
4333,670,680,124972.640625
4334,-20,670,147596.46875
4335,-40,660,136680.328125
4336,-490,10,128684.5703125
4337,-510,10,127035.7734375
4338,-20,990,108824.859375
4339,-20,980,113083.265625
4340,500,510,107903.5390625
4341,-270,0,123762.5703125
4342,510,520,154586.015625
4343,-20,510,122669.21875
4344,90,450,126516.6875
4345,230,250,119190.4453125
4346,510,510,129835.21875
4347,-510,0,140254.359375
4348,510,520,118049.703125
4349,-20,510,131013.8671875
4350,70,470,143319.5
4351,240,260,134901.71875
4352,-20,250,114779.21875
4353,-130,20,111006.125
4354,650,660,121527.3828125
4355,340,350,102137.546875
4356,-20,340,108598.90625
4357,-670,10,130874.3515625
4358,1000,1010,139762.703125
4359,1000,1020,118377.15625
4360,1010,1020,132407.234375
4361,520,530,99917.609375
4362,-280,20,135445.09375
4363,240,790,141858.453125
4364,-400,20,115782.0625
4365,820,830,108598.2109375
4366,-20,820,125905.5625
4367,-920,10,96677.3828125
4368,-20,990,111295.8671875
4369,520,520,158355.828125
4370,-510,10,107646.0
4371,-650,10,89433.765625
4372,510,520,132103.609375
4373,270,280,147890.984375
4374,50,260,112722.46875
4375,140,150,127344.515625
4376,-440,140,103325.703125
4377,-40,130,142761.96875
4378,-20,120,146194.5
4379,-90,10,149207.78125
4380,-20,990,132595.375
4381,-420,980,127535.875
4382,-510,10,143478.25
4383,510,520,108273.09375
4384,-510,10,130793.5078125
4385,510,520,119653.515625
4386,-320,10,119842.46875
4387,-20,990,162340.75
4388,500,520,121605.640625
4389,-270,10,124875.140625
4390,-20,990,134868.265625
4391,-20,980,116498.7109375
4392,500,510,128746.890625
4393,-260,20,96076.078125
4394,-140,750,126190.34375
4395,80,700,146048.828125
4396,-20,690,108005.65625
4397,520,520,130294.40625
4398,-60,430,137878.265625
4399,-500,420,144341.4375
4400,-130,190,116654.328125
4401,100,120,105659.5
4402,70,80,123555.6640625
4403,-210,630,118297.609375
4404,320,340,113798.0859375
4405,20,350,126497.859375
4406,-350,340,139894.59375
4407,-510,10,119812.7109375
4408,-510,990,103920.1328125
4409,20,1000,154497.296875
4410,510,520,132773.90625
4411,-510,10,106207.734375
4412,510,520,105666.0625
4413,-510,10,156959.265625
4414,-950,10,145004.25
4415,490,540,89725.2421875
4416,-280,10,138663.359375
4417,390,640,129760.3046875
4418,-510,10,149668.9375
4419,-20,990,114208.90625
4420,-20,980,160070.890625
4421,-270,470,109146.7421875
4422,-600,20,123995.609375
4423,-990,10,118040.7578125
4424,510,520,142975.40625
4425,270,280,115005.546875
4426,-230,10,79747.140625
4427,510,520,135090.1875
4428,270,280,115453.0
4429,-270,10,116368.1953125
4430,-510,10,85127.3984375
4431,-20,990,140862.46875
4432,-280,460,148996.8125
4433,150,340,122509.84375
4434,-30,310,98955.890625
4435,-20,300,149595.328125
4436,-170,10,148554.453125
4437,540,550,137077.734375
4438,280,300,119091.6015625
4439,-20,290,102849.6328125
4440,250,250,109864.96875
4441,-20,240,148770.515625
4442,-170,10,123364.4609375
4443,-20,990,132243.734375
4444,500,520,97498.2578125
4445,-130,290,126933.75
4446,80,240,120356.7265625
4447,-510,10,149816.09375
4448,510,520,108466.765625
4449,-510,10,99585.90625
4450,510,520,121730.984375
4451,-560,10,125144.5
4452,1000,1010,135611.265625
4453,-990,20,120290.6015625
4454,-20,990,158907.65625
4455,-990,20,109171.7890625
4456,-20,990,82132.75
4457,-490,980,148882.625
4458,-20,970,141385.609375
4459,-520,960,138426.359375
4460,-510,950,122213.9609375
4461,-20,940,111985.453125
4462,-20,930,130388.6875
4463,-570,20,119106.0078125
4464,1000,1010,112140.359375
4465,-20,1000,148828.3125
4466,510,520,118787.21875
4467,-510,10,117926.6875
4468,510,520,125059.0625
4469,270,280,151367.578125
4470,-500,10,128440.9140625
4471,510,520,103990.03125
4472,-510,10,88947.09375
4473,510,520,149752.140625
4474,-20,510,117801.671875
4475,510,510,122294.1328125
4476,510,510,111410.296875
4477,260,280,147944.03125
4478,-470,270,127421.5078125
4479,-620,20,118651.0390625
4480,-520,10,125233.15625
4481,570,580,109132.1953125
4482,300,310,111323.359375
4483,255,255,174347.15625
4484,140,145,111476.15625
4485,-510,15,105330.484375
4486,510,520,109025.7421875
4487,-20,510,111365.234375
4488,-500,0,112997.5546875
4489,-510,10,96524.21875
4490,510,520,136555.59375
4491,270,280,145001.890625
4492,-190,10,128304.0234375
4493,510,520,183999.78125
4494,-370,10,145178.546875
4495,-510,990,137805.921875
4496,10,990,127836.0078125
4497,-20,980,101212.3828125
4498,500,510,125846.4296875
4499,100,440,136618.96875
4500,-700,10,86789.953125
4501,30,1000,97819.109375
4502,20,1010,128466.46875
4503,510,530,97969.75
4504,-690,20,152405.484375
4505,-20,990,120693.625
4506,500,520,109734.5703125
4507,-490,510,156711.0
4508,-750,20,138484.75
4509,-510,990,170965.90625
4510,-510,980,124504.1640625
4511,-20,970,88178.203125
4512,-20,960,113959.140625
4513,-990,10,156288.34375
4514,510,520,143898.53125
4515,-20,510,145537.1875
